0.000000000,0.000000000,0.000000000,0.006442933,0.016888890,-0.010791753
0.000000000,0.000000000,0.000000000,0.006868187,0.015968315,-0.010305215
0.000000000,0.000000000,0.000000000,0.007380733,0.013768795,-0.008648568
0.000000000,0.000000000,0.000000000,0.007028476,0.011211938,-0.006458883
0.000000000,0.000000000,0.000000000,0.005412415,0.009283407,-0.005460688
0.000000000,0.000000000,0.000000000,0.003998262,0.007644670,-0.005335039
0.000000000,0.000000000,0.000000000,0.003563688,0.005600612,-0.004470429
0.000000000,0.000000000,0.000000000,0.003610691,0.003452261,-0.003155148
0.000000000,0.000000000,0.000000000,0.002544083,0.001940499,-0.002569931
0.000000000,0.000000000,0.000000000,0.001299017,0.001005699,-0.001932226
0.000000000,0.000000000,0.000000000,0.001226645,0.000589052,-0.000650399
0.000000000,0.000000000,0.000000000,0.001405865,-0.000431545,0.000077958
0.000000000,0.000000000,0.000000000,0.000273865,-0.002001839,0.000151684
0.000000000,0.000000000,0.000000000,-0.001135032,-0.002990915,0.000539978
0.000000000,0.000000000,0.000000000,-0.001494142,-0.003474798,0.000871696
0.000000000,0.000000000,0.000000000,-0.001323416,-0.003729945,0.001057434
0.000000000,0.000000000,0.000000000,-0.001862305,-0.004796124,0.001546972
0.000000000,0.000000000,0.000000000,-0.002557152,-0.006183227,0.002636712
0.000000000,0.000000000,0.000000000,-0.003186331,-0.007174622,0.004460176
0.000000000,0.000000000,0.000000000,-0.003725109,-0.007480672,0.005912762
0.000000000,0.000000000,0.000000000,-0.004667736,-0.008176470,0.006839956
0.000000000,0.000000000,0.000000000,-0.005973300,-0.009068139,0.007446039
0.000000000,0.000000000,0.000000000,-0.006862742,-0.009694681,0.008210524
0.000000000,0.000000000,0.000000000,-0.008140082,-0.010392126,0.009272389
0.000000000,0.000000000,0.000000000,-0.010127514,-0.011759035,0.010753998
