0.000000000,0.000000000,0.000000000,0.002073876,0.001432609,-0.015826679
0.000000000,0.000000000,0.000000000,0.001336313,0.001299558,-0.014969271
0.000000000,0.000000000,0.000000000,-0.000119095,0.000848804,-0.013229059
0.000000000,0.000000000,0.000000000,-0.001331284,0.000070668,-0.011978460
0.000000000,0.000000000,0.000000000,-0.001451198,-0.001076325,-0.011273338
0.000000000,0.000000000,0.000000000,-0.000803411,-0.001928741,-0.009948615
0.000000000,0.000000000,0.000000000,-0.000434129,-0.002142680,-0.008133287
0.000000000,0.000000000,0.000000000,-0.000758997,-0.002365380,-0.006752807
0.000000000,0.000000000,0.000000000,-0.001169900,-0.001881515,-0.006136430
0.000000000,0.000000000,0.000000000,-0.001289509,-0.001337966,-0.005477464
0.000000000,0.000000000,0.000000000,-0.000596594,-0.000806638,-0.004146229
0.000000000,0.000000000,0.000000000,0.000027510,-0.000151754,-0.002175618
0.000000000,0.000000000,0.000000000,0.000261161,0.000369512,0.000128325
0.000000000,0.000000000,0.000000000,0.000070896,0.000972440,0.001765393
0.000000000,0.000000000,0.000000000,-0.000317977,0.001687518,0.002824875
0.000000000,0.000000000,0.000000000,-0.000190871,0.002108190,0.004108199
0.000000000,0.000000000,0.000000000,0.000050056,0.001847696,0.005446014
0.000000000,0.000000000,0.000000000,0.000593095,0.000954800,0.006840736
0.000000000,0.000000000,0.000000000,0.000901688,0.000556633,0.008221290
0.000000000,0.000000000,0.000000000,0.000309011,0.000490122,0.009821097
0.000000000,0.000000000,0.000000000,-0.000102505,0.000634338,0.011313677
0.000000000,0.000000000,0.000000000,-0.000013558,0.000438061,0.012365546
0.000000000,0.000000000,0.000000000,0.000415509,-0.000296022,0.013732124
0.000000000,0.000000000,0.000000000,0.000869456,-0.000665271,0.015710330
0.000000000,0.000000000,0.000000000,0.001670457,-0.001058656,0.017769654
