0.000000000,0.000000000,0.000000000,0.005389704,0.009950361,-0.003664866
0.000000000,0.000000000,0.000000000,0.005249449,0.009542590,-0.003383766
0.000000000,0.000000000,0.000000000,0.005026861,0.008085288,-0.002422951
0.000000000,0.000000000,0.000000000,0.004536067,0.006364095,-0.001859614
0.000000000,0.000000000,0.000000000,0.004338481,0.005314198,-0.002405135
0.000000000,0.000000000,0.000000000,0.004375590,0.004442142,-0.002733970
0.000000000,0.000000000,0.000000000,0.003732246,0.003815982,-0.003097036
0.000000000,0.000000000,0.000000000,0.002806282,0.003008121,-0.003386182
0.000000000,0.000000000,0.000000000,0.002233492,0.001520242,-0.002934950
0.000000000,0.000000000,0.000000000,0.001542436,-0.000203951,-0.002404771
0.000000000,0.000000000,0.000000000,0.001549529,-0.000741135,-0.001867427
0.000000000,0.000000000,0.000000000,0.001276014,-0.000728106,-0.001510582
0.000000000,0.000000000,0.000000000,0.000233098,-0.001359315,-0.001076985
0.000000000,0.000000000,0.000000000,-0.001012340,-0.002182357,-0.000437574
0.000000000,0.000000000,0.000000000,-0.001828383,-0.002687835,0.000235867
0.000000000,0.000000000,0.000000000,-0.002154513,-0.002616808,0.000975465
0.000000000,0.000000000,0.000000000,-0.002435984,-0.002740593,0.001570341
0.000000000,0.000000000,0.000000000,-0.001866325,-0.002595595,0.001832901
0.000000000,0.000000000,0.000000000,-0.001523771,-0.002618429,0.001846374
0.000000000,0.000000000,0.000000000,-0.002154759,-0.003628422,0.002770789
0.000000000,0.000000000,0.000000000,-0.003398269,-0.004720723,0.003827862
0.000000000,0.000000000,0.000000000,-0.004608916,-0.005464328,0.004455066
0.000000000,0.000000000,0.000000000,-0.005706503,-0.005932347,0.004613777
0.000000000,0.000000000,0.000000000,-0.007089850,-0.006423055,0.005098580
0.000000000,0.000000000,0.000000000,-0.008509637,-0.007400019,0.005958787
