0.000000000,0.000000000,0.000000000,-0.003128857,-0.002042863,0.000149315
0.000000000,0.000000000,0.000000000,-0.003467388,-0.002348731,-0.000040091
0.000000000,0.000000000,0.000000000,-0.003809749,-0.002139756,-0.000464141
0.000000000,0.000000000,0.000000000,-0.003736464,-0.001240136,-0.000721700
0.000000000,0.000000000,0.000000000,-0.002954312,-0.000562538,-0.000811396
0.000000000,0.000000000,0.000000000,-0.001982399,-0.000877173,-0.000872759
0.000000000,0.000000000,0.000000000,-0.000804846,-0.001721079,-0.001062419
0.000000000,0.000000000,0.000000000,0.000032976,-0.002132537,-0.000774967
0.000000000,0.000000000,0.000000000,0.000181982,-0.001951832,-0.000511906
0.000000000,0.000000000,0.000000000,0.000355434,-0.002243009,-0.000317244
0.000000000,0.000000000,0.000000000,0.001069804,-0.002282156,-0.000446738
0.000000000,0.000000000,0.000000000,0.002334341,-0.002021801,-0.000879538
0.000000000,0.000000000,0.000000000,0.002480041,-0.001595751,-0.000409138
0.000000000,0.000000000,0.000000000,0.002105245,-0.001334349,0.000565353
0.000000000,0.000000000,0.000000000,0.002068145,-0.001136264,0.001696710
0.000000000,0.000000000,0.000000000,0.002086672,-0.000314078,0.001706667
0.000000000,0.000000000,0.000000000,0.002231344,0.000721304,0.000730726
0.000000000,0.000000000,0.000000000,0.002056060,0.001512247,0.000307043
0.000000000,0.000000000,0.000000000,0.001584860,0.002144393,0.000597978
0.000000000,0.000000000,0.000000000,0.001007449,0.002300575,0.001197892
0.000000000,0.000000000,0.000000000,0.000303828,0.002747664,0.001270798
0.000000000,0.000000000,0.000000000,0.000003326,0.003647770,0.000708018
0.000000000,0.000000000,0.000000000,0.000298328,0.004235203,0.000227888
0.000000000,0.000000000,0.000000000,0.000195167,0.004415167,-0.000457370
0.000000000,0.000000000,0.000000000,-0.000510989,0.004219729,-0.001388980
